number,time,thscode,ths_future_code_future,ths_mini_chg_price_future,ths_contract_multiplier,ths_trade_deposit_future,ths_transaction_procedure_rate_future,ths_transaction_procedure_fee_future,ths_open_time_day_future,ths_close_time_day_future,ths_open_time_night_future,ths_close_time_night_future,ths_exchange_name_eng_future,
63,2023-12-26,WHZL.CZC,WHZL2,1.0000,20.0000,"9,594.0000",--,30.0000,9:00:00,15:00:00,--,--,CZCE,
64,2023-12-25,WHZL.CZC,WHZL2,1.0000,20.0000,"9,594.0000",--,30.0000,9:00:00,15:00:00,--,--,CZCE,
65,2023-12-22,WHZL.CZC,WHZL2,1.0000,20.0000,"9,594.0000",--,30.0000,9:00:00,15:00:00,--,--,CZCE,
66,2023-12-21,WHZL.CZC,WHZL2,1.0000,20.0000,"9,594.0000",--,30.0000,9:00:00,15:00:00,--,--,CZCE,
67,2023-12-20,WHZL.CZC,WHZL2,1.0000,20.0000,"9,594.0000",--,30.0000,9:00:00,15:00:00,--,--,CZCE,
68,2023-12-19,WHZL.CZC,WHZL2,1.0000,20.0000,"9,594.0000",--,30.0000,9:00:00,15:00:00,--,--,CZCE,
69,2023-12-18,WHZL.CZC,WHZL2,1.0000,20.0000,"9,594.0000",--,30.0000,9:00:00,15:00:00,--,--,CZCE,
70,2023-12-15,WHZL.CZC,WHZL2,1.0000,20.0000,"9,594.0000",--,30.0000,9:00:00,15:00:00,--,--,CZCE,
71,2023-12-14,WHZL.CZC,WHZL2,1.0000,20.0000,"9,594.0000",--,30.0000,9:00:00,15:00:00,--,--,CZCE,
72,2023-12-13,WHZL.CZC,WHZL2,1.0000,20.0000,"9,594.0000",--,30.0000,9:00:00,15:00:00,--,--,CZCE,
73,2023-12-12,WHZL.CZC,WHZL2,1.0000,20.0000,"9,594.0000",--,30.0000,9:00:00,15:00:00,--,--,CZCE,
74,2023-12-11,WHZL.CZC,WHZL2,1.0000,20.0000,"9,594.0000",--,30.0000,9:00:00,15:00:00,--,--,CZCE,
75,2023-12-08,WHZL.CZC,WHZL2,1.0000,20.0000,"9,594.0000",--,30.0000,9:00:00,15:00:00,--,--,CZCE,
76,2023-12-07,WHZL.CZC,WHZL2,1.0000,20.0000,"9,594.0000",--,30.0000,9:00:00,15:00:00,--,--,CZCE,
77,2023-12-06,WHZL.CZC,WHZL2,1.0000,20.0000,"9,594.0000",--,30.0000,9:00:00,15:00:00,--,--,CZCE,
78,2023-12-05,WHZL.CZC,WHZL2,1.0000,20.0000,"9,594.0000",--,30.0000,9:00:00,15:00:00,--,--,CZCE,
79,2023-12-04,WHZL.CZC,WHZL2,1.0000,20.0000,"9,594.0000",--,30.0000,9:00:00,15:00:00,--,--,CZCE,
80,2023-12-01,WHZL.CZC,WHZL2,1.0000,20.0000,"9,594.0000",--,30.0000,9:00:00,15:00:00,--,--,CZCE,
